"cell_type","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"macrophage_Alzheimer","CPA6",0.502334954360502,0.984736999538467,0.2,0,1
"macrophage_Alzheimer","LACTB2",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","XKR9",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","EYA1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","AC022893.1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","GDAP1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ZFHX4-AS1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","PEX2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ZNF704",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","LRRCC1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","AF117829.1",0.502334954360502,1.52857838861223,0.2,0,1
"macrophage_Alzheimer","RIPK2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PIP4P2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","OTUD6B",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","AC023632.2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","DPY19L4",0.502334954360502,1.41017149162204,0.2,0,1
"macrophage_Alzheimer","TP53INP1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PTDSS1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","STK3",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","AZIN1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","AZIN1-AS1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","AP003354.2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ZFPM2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ENY2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","TAF2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","SNTB1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","AC100858.3",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","AC022973.2",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","TMEM71",0.502334954360502,1.52857838861223,0.2,0,1
"macrophage_Alzheimer","SLC45A4",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ADGRB1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","LY6H",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","TOP1MT",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","GSDMD",0.502334954360502,1.52857838861223,0.2,0,1
"macrophage_Alzheimer","PUF60",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","PLEC",0.502334954360502,0.984736999538467,0.2,0,1
"macrophage_Alzheimer","GPAA1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","SHARPIN",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","WDR97",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","HSF1",0.502334954360502,1.41017149162204,0.2,0,1
"macrophage_Alzheimer","CPSF1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","CYHR1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","COMMD5",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PDCD1LG2",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","GLDC",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","LURAP1L",0.502334954360502,0.984736999538467,0.2,0,1
"macrophage_Alzheimer","NFIB",0.502334954360502,0.984736999538467,0.2,0,1
"macrophage_Alzheimer","RRAGA",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","HAUS6",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PLIN2",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","RPS6",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","IFT74",0.502334954360502,0.984736999538467,0.2,0,1
"macrophage_Alzheimer","C9orf72",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","LINGO2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","DNAJA1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","SMU1",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","CHMP5",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","DCAF12",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","UBAP1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","MYORG",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","RPP25L",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","RUSC2",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","AL133410.1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","RNF38",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","AL935212.1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","LINC01410",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","CR786580.1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ANKRD20A1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","KLF9",0.502334954360502,1.41017149162204,0.2,0,1
"macrophage_Alzheimer","LINC01504",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","PCA3",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PSAT1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","UBQLN1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","KIF27",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","GOLM1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","SPTLC1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","BICD2",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","AL691447.2",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","TDRD7",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","NCBP1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","NANS",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","TBC1D2",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","STX17",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","ZNF189",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","SLC44A1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","FSD1L",0.502334954360502,1.41017149162204,0.2,0,1
"macrophage_Alzheimer","FAM206A",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","TMEM245",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","PALM2-AKAP2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","MUSK",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","C9orf84",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","CDK5RAP2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PSMD5",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","STOM",0.502334954360502,1.80179242872614,0.2,0,1
"macrophage_Alzheimer","NDUFA8",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","NR6A1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","SCAI",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ZBTB34",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","TOR2A",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","AL162586.1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","ODF2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","TBC1D13",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","MIGA2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PTPA",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","PRRX2",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","FUBP3",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","FAM78A",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","PLPP7",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","AL162417.1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","SLC2A6",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","ADAMTSL2",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","RXRA",0.502334954360502,0.984736999538467,0.2,0,1
"macrophage_Alzheimer","AL355574.1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","NOTCH1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","AGPAT2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","AJM1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","UAP1L1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","NDOR1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","NSMF",0.502334954360502,1.41017149162204,0.2,0,1
"macrophage_Alzheimer","IFITM2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","IRF7",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","AP006621.3",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","PIDD1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","PNPLA2",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","TSPAN4",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","TOLLIP",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","MOB2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","KCNQ1OT1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","CARS",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","PGAP2",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","FAM160A2",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","ARFIP2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","EIF3F",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","TMEM9B-AS1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","MTRNR2L8",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ZBED5-AS1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","GALNT18",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","SPON1",0.502334954360502,1.36620148879209,0.2,0,1
"macrophage_Alzheimer","COPB1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","SOX6",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PLEKHA7",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","NCR3LG1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","KCNC1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","TSG101",0.502334954360502,1.36620148879209,0.2,0,1
"macrophage_Alzheimer","AC103974.1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","LGR4",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PRRG4",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","CAT",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","APIP",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","SLC1A2",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","TRAF6",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","AC087521.2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ACCS",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","TP53I11",0.502334954360502,1.59953530180843,0.2,0,1
"macrophage_Alzheimer","CRY2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","C11orf49",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","DDB2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","AC090559.1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","UBE2L6",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","SERPING1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","AP001636.3",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","PATL1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","STX3",0.502334954360502,1.41017149162204,0.2,0,1
"macrophage_Alzheimer","MRPL16",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","MS4A4A",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","MS4A6E",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","CYB561A3",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","RAB3IL1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","TMEM179B",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","STX5",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","WDR74",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","SLC3A2",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","MARK2",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","NAA40",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","GPR137",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","ESRRA",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PPP2R5B",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","ZFPL1",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","DPF2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","SLC25A45",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","FRMD8",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","EHBP1L1",0.502334954360502,1.36620148879209,0.2,0,1
"macrophage_Alzheimer","C11orf68",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","BANF1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","NDUFS8",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","TPCN2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","SHANK2",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","PLEKHB1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","MRPL48",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","UCP3",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","POLD3",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","NEU3",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","AP001972.3",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ARRB1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","AP002360.1",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","MYO7A",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","ALG8",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PRCP",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","RAB30-AS1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","SMCO4",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","CEP295",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","PANX1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","CNTN5",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ANGPTL5",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","CASP1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","MSANTD4",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ELMOD1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","DDX10",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","BCO2",0.502334954360502,1.36620148879209,0.2,0,1
"macrophage_Alzheimer","TTC12",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","BACE1",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","DSCAML1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","SMIM35",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","JAML",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","UBE4A",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","ATP5MG",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","IFT46",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","ARCN1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","BCL9L",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","TRAPPC4",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","C2CD2L",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","RNF26",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","SC5D",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","JHY",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","TBRG1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ROBO4",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","HEPACAM",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","TMEM218",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","ST3GAL4",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","PRDM10",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","NCAPD3",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","VPS26B",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","GLB1L3",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","DIP2C",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","GTPBP4",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ADARB2",0.502334954360502,1.78550087865611,0.2,0,1
"macrophage_Alzheimer","AC025822.2",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","ANKRD16",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","RBM17",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","AL137145.2",0.502334954360502,1.36620148879209,0.2,0,1
"macrophage_Alzheimer","KIN",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","ECHDC3",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","DHTKD1",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","NUDT5",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","CDNF",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","RPP38",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ITGA8",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PTER",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","STAM",0.502334954360502,1.41017149162204,0.2,0,1
"macrophage_Alzheimer","CACNB2",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","ARL5B",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","MALRD1",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","ARHGAP21",0.502334954360502,1.41017149162204,0.2,0,1
"macrophage_Alzheimer","ANKRD26",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","WAC",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","SVIL",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","MTPAP",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","MAP3K8",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","AL161935.3",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","ITGB1-DT",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","CREM",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","AL117336.3",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ZNF248",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ZNF25",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ZNF33B",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ZNF32",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","CXCL12",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","WASHC2C",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","AGAP4",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","AL356056.2",0.502334954360502,1.36620148879209,0.2,0,1
"macrophage_Alzheimer","AL356056.1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","BX547991.1",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","MAPK8",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ERCC6",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","WASHC2A",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","BICC1",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PHYHIPL",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","REEP3",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","DNA2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","DDX50",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","DDX21",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","VPS26A",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","UNC5B",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","FAM149B1",0.502334954360502,1.59953530180843,0.2,0,1
"macrophage_Alzheimer","MRPS16",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","AGAP5",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","ZSWIM8",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","PLAU",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","KCNMA1-AS1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","POLR3A",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","ZMIZ1-AS1",0.502334954360502,0.984736999538467,0.2,0,1
"macrophage_Alzheimer","SNCG",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","NUTM2A-AS1",0.502334954360502,1.52857838861223,0.2,0,1
"macrophage_Alzheimer","IFIT2",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","IFIT3",0.502334954360502,1.36620148879209,0.2,0,1
"macrophage_Alzheimer","RPP30",0.502334954360502,0.984736999538467,0.2,0,1
"macrophage_Alzheimer","FFAR4",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","HELLS",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","ZDHHC16",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","MMS19",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","UBTD1",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","GOLGA7B",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","PYROXD2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","HPS1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","CUTC",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","DNMBP",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","BLOC1S2",0.502334954360502,0.870931831760235,0.2,0,1
"macrophage_Alzheimer","CUEDC2",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","TRIM8",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","BORCS7-ASMT",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","ADD3",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","SMC3",0.502334954360502,0.839116803525182,0.2,0,1
"macrophage_Alzheimer","ACSL5",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","TRUB1",0.502334954360502,1.01094337768658,0.2,0,1
"macrophage_Alzheimer","WDR11",0.502334954360502,1.7514054060244,0.2,0,1
"macrophage_Alzheimer","NSMCE4A",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","C10orf88",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","LHPP",0.502334954360502,1.59953530180843,0.2,0,1
"macrophage_Alzheimer","ZRANB1",0.502334954360502,1.36620148879209,0.2,0,1
"macrophage_Alzheimer","EDRF1",0.502334954360502,0.957919848624492,0.2,0,1
"macrophage_Alzheimer","BCCIP",0.502334954360502,0.574805129781368,0.2,0,1
"macrophage_Alzheimer","DHX32",0.502334954360502,0.839116803525182,0.2,0,1
